,org_id,repo_id,name,full_name,fork,forks_count,size,has_issues,has_wiki,language,stargazers_count,watchers_count,created_at,updated_at,homepage
1816,yahoo,34006895,squidb,yahoo/squidb,False,123,50317,True,True,Java,1216,1216,2015-04-15 16:54:33,2016-09-21 02:06:18,https://github.com/yahoo/squidb/wiki
1821,yahoo,41113899,babel-plugin-react-intl,yahoo/babel-plugin-react-intl,False,35,72,True,False,JavaScript,134,134,2015-08-20 19:03:35,2016-09-22 20:13:43,http://formatjs.io/react/
1825,yahoo,44124366,elide,yahoo/elide,False,35,3092,True,True,Java,137,137,2015-10-12 17:55:01,2016-09-16 09:38:38,http://elide.io/
1826,yahoo,45007173,anthelion,yahoo/anthelion,False,780,35326,True,True,Java,2854,2854,2015-10-27 00:42:01,2016-09-21 08:34:53,https://labs.yahoo.com/publications/6702/focused-crawling-structured-data
1829,yahoo,60286702,AppDevKit,yahoo/AppDevKit,False,120,11477,True,True,Objective-C,1155,1155,2016-06-02 18:11:56,2016-09-22 01:05:00,https://yahoo.github.io/AppDevKit
1832,gruntjs,2430537,grunt,gruntjs/grunt,False,1414,4494,True,True,JavaScript,11062,11062,2011-09-21 15:16:20,2016-09-22 20:48:29,http://gruntjs.com/
1833,gruntjs,3986730,grunt-contrib,gruntjs/grunt-contrib,False,104,1778,False,False,JavaScript,502,502,2012-04-10 20:26:33,2016-09-21 20:26:22,http://gruntjs.com/
1834,gruntjs,5636281,gruntjs.com,gruntjs/gruntjs.com,False,81,3911,True,False,JavaScript,160,160,2012-09-01 02:38:07,2016-08-21 20:23:41,http://gruntjs.com/
1835,gruntjs,5639727,grunt-contrib-clean,gruntjs/grunt-contrib-clean,False,57,95,True,False,JavaScript,469,469,2012-09-01 13:23:16,2016-09-15 11:28:01,http://gruntjs.com/
1836,gruntjs,5676089,grunt-contrib-less,gruntjs/grunt-contrib-less,False,181,548,True,True,JavaScript,684,684,2012-09-04 17:37:16,2016-09-23 03:09:46,http://gruntjs.com/
1837,gruntjs,5721837,grunt-contrib-cssmin,gruntjs/grunt-contrib-cssmin,False,142,282,True,True,JavaScript,736,736,2012-09-07 20:08:02,2016-09-20 17:51:23,http://gruntjs.com/
1838,gruntjs,5722454,grunt-contrib-stylus,gruntjs/grunt-contrib-stylus,False,74,375,True,True,JavaScript,187,187,2012-09-07 21:07:17,2016-09-21 15:20:11,http://gruntjs.com/
1839,gruntjs,5722848,grunt-contrib-compress,gruntjs/grunt-contrib-compress,False,85,392,True,True,JavaScript,325,325,2012-09-07 21:44:12,2016-09-20 16:47:11,http://gruntjs.com/
1840,gruntjs,5723011,grunt-contrib-coffee,gruntjs/grunt-contrib-coffee,False,116,400,True,True,JavaScript,335,335,2012-09-07 22:00:18,2016-09-14 18:48:13,http://gruntjs.com/
1841,gruntjs,5723015,grunt-contrib-pug,gruntjs/grunt-contrib-pug,False,74,220,True,True,JavaScript,306,306,2012-09-07 22:00:31,2016-09-14 18:48:12,http://gruntjs.com/
1842,gruntjs,5723019,grunt-contrib-copy,gruntjs/grunt-contrib-copy,False,172,321,True,True,JavaScript,668,668,2012-09-07 22:00:43,2016-09-22 20:25:03,http://gruntjs.com/
1843,gruntjs,5730886,grunt-contrib-requirejs,gruntjs/grunt-contrib-requirejs,False,91,94,True,True,JavaScript,504,504,2012-09-08 18:21:05,2016-09-21 08:50:34,http://gruntjs.com/
1844,gruntjs,5751715,grunt-contrib-handlebars,gruntjs/grunt-contrib-handlebars,False,134,531,True,True,JavaScript,280,280,2012-09-10 15:43:47,2016-09-02 14:55:41,http://gruntjs.com/
1845,gruntjs,5753559,grunt-contrib-jst,gruntjs/grunt-contrib-jst,False,47,157,True,True,JavaScript,114,114,2012-09-10 18:07:32,2016-08-18 02:36:27,http://gruntjs.com/
1846,gruntjs,5845768,grunt-contrib-sass,gruntjs/grunt-contrib-sass,False,135,274,True,True,JavaScript,774,774,2012-09-17 19:06:15,2016-09-21 07:33:01,http://gruntjs.com/
1847,gruntjs,5845869,grunt-contrib-compass,gruntjs/grunt-contrib-compass,False,138,257,True,True,JavaScript,630,630,2012-09-17 19:14:09,2016-09-23 00:51:20,http://gruntjs.com/
1848,gruntjs,5847275,grunt-contrib-watch,gruntjs/grunt-contrib-watch,False,336,644,True,True,JavaScript,1847,1847,2012-09-17 20:58:42,2016-09-22 18:49:19,http://gruntjs.com/
1849,gruntjs,6058744,grunt-contrib-jshint,gruntjs/grunt-contrib-jshint,False,175,315,True,True,JavaScript,693,693,2012-10-03 11:00:14,2016-09-22 07:56:45,http://gruntjs.com/
1850,gruntjs,6059428,grunt-contrib-concat,gruntjs/grunt-contrib-concat,False,169,247,True,True,JavaScript,756,756,2012-10-03 12:01:39,2016-09-22 16:50:36,http://gruntjs.com/
1851,gruntjs,6060783,grunt-contrib-uglify,gruntjs/grunt-contrib-uglify,False,294,889,True,True,JavaScript,1283,1283,2012-10-03 13:54:20,2016-09-22 18:49:20,http://gruntjs.com/
1852,gruntjs,6063131,grunt-init,gruntjs/grunt-init,False,56,337,True,True,JavaScript,188,188,2012-10-03 16:37:56,2016-07-18 14:54:25,http://gruntjs.com/project-scaffolding
1853,gruntjs,6063637,grunt-contrib-connect,gruntjs/grunt-contrib-connect,False,131,406,True,True,JavaScript,673,673,2012-10-03 17:17:30,2016-09-21 08:56:43,http://gruntjs.com/
1855,gruntjs,6441855,grunt-contrib-imagemin,gruntjs/grunt-contrib-imagemin,False,166,656,True,True,JavaScript,1142,1142,2012-10-29 14:28:59,2016-09-22 16:32:16,http://gruntjs.com/
1856,gruntjs,6441869,grunt-contrib-htmlmin,gruntjs/grunt-contrib-htmlmin,False,58,105,True,True,JavaScript,404,404,2012-10-29 14:30:11,2016-09-19 14:46:59,http://gruntjs.com/
1857,gruntjs,6441879,grunt-contrib-livereload,gruntjs/grunt-contrib-livereload,False,33,256,False,False,JavaScript,205,205,2012-10-29 14:30:57,2016-08-31 17:19:09,http://gruntjs.com/
1858,gruntjs,6490427,grunt-contrib-jasmine,gruntjs/grunt-contrib-jasmine,False,166,686,True,True,JavaScript,339,339,2012-11-01 13:50:37,2016-09-14 07:25:35,http://gruntjs.com/
1859,gruntjs,6494728,grunt-cli,gruntjs/grunt-cli,False,185,97,True,True,JavaScript,585,585,2012-11-01 18:37:21,2016-09-22 07:24:15,http://gruntjs.com/
1861,gruntjs,8524407,grunt-contrib-csslint,gruntjs/grunt-contrib-csslint,False,40,175,True,True,JavaScript,254,254,2013-03-02 17:46:29,2016-08-12 14:38:51,http://gruntjs.com
1862,thoughtbot,8393,paperclip,thoughtbot/paperclip,False,1819,7113,True,True,Ruby,8101,8101,2008-04-10 19:58:20,2016-09-23 03:18:47,https://thoughtbot.com/open-source
1863,thoughtbot,8957,squirrel,thoughtbot/squirrel,False,16,236,False,False,Ruby,184,184,2008-04-11 22:50:23,2016-08-02 01:52:14,http://www.thoughtbot.com/projects/squirrel
1864,thoughtbot,9664,shoulda,thoughtbot/shoulda,False,204,1724,True,False,Ruby,1931,1931,2008-04-14 13:27:26,2016-09-22 03:16:40,http://www.thoughtbot.com/community
1866,thoughtbot,21829,factory_girl,thoughtbot/factory_girl,False,1090,2900,True,True,Ruby,4973,4973,2008-06-03 13:55:37,2016-09-23 03:30:45,https://thoughtbot.com/open-source
1867,thoughtbot,36572,hoptoad_notifier,thoughtbot/hoptoad_notifier,False,114,749,False,False,Ruby,431,431,2008-07-23 18:11:17,2016-09-22 18:46:09,http://www.hoptoadapp.com/
1868,thoughtbot,56125,clearance,thoughtbot/clearance,False,322,7183,True,True,Ruby,2475,2475,2008-09-24 19:57:58,2016-09-22 02:10:18,https://thoughtbot.com/open-source
1869,thoughtbot,60160,limerick_rake,thoughtbot/limerick_rake,False,17,192,False,False,Ruby,234,234,2008-10-06 20:48:16,2016-07-14 04:00:04,http://thoughtbot.com
1871,thoughtbot,99923,sortable_table,thoughtbot/sortable_table,False,23,527,False,False,Ruby,157,157,2009-01-02 23:11:56,2016-08-24 08:18:57,http://thoughtbot.com
1872,thoughtbot,181942,paul_revere,thoughtbot/paul_revere,False,20,164,True,True,Ruby,197,197,2009-04-21 16:54:17,2016-09-15 17:03:16,https://thoughtbot.com/open-source
1873,thoughtbot,182062,high_voltage,thoughtbot/high_voltage,False,143,934,True,False,Ruby,2453,2453,2009-04-21 19:54:37,2016-09-22 18:46:45,http://thoughtbot.github.io/high_voltage
1875,thoughtbot,666566,suspenders,thoughtbot/suspenders,False,455,1780,True,False,Ruby,2686,2686,2010-05-14 14:34:46,2016-09-22 18:47:26,https://thoughtbot.com/open-source
1876,thoughtbot,683939,factory_girl_rails,thoughtbot/factory_girl_rails,False,206,265,True,False,Ruby,1669,1669,2010-05-24 20:27:03,2016-09-22 18:47:26,https://robots.thoughtbot.com
1878,thoughtbot,1072713,appraisal,thoughtbot/appraisal,False,58,329,True,False,Ruby,681,681,2010-11-11 20:50:44,2016-09-19 15:27:53,https://thoughtbot.com/open-source
1881,thoughtbot,1172597,shoulda-matchers,thoughtbot/shoulda-matchers,False,521,14641,True,True,Ruby,1784,1784,2010-12-15 22:41:52,2016-09-22 18:47:55,http://matchers.shoulda.io
1882,thoughtbot,1252522,dotfiles,thoughtbot/dotfiles,False,1202,1324,True,False,Shell,3620,3620,2011-01-13 22:34:40,2016-09-22 18:47:57,https://thoughtbot.com/open-source
1883,thoughtbot,1409544,capybara-webkit,thoughtbot/capybara-webkit,False,428,2460,True,True,Ruby,1778,1778,2011-02-25 03:46:54,2016-09-22 18:47:58,https://thoughtbot.com/open-source
1884,thoughtbot,1653882,bourbon,thoughtbot/bourbon,False,859,5724,True,True,Ruby,7600,7600,2011-04-23 15:41:20,2016-09-22 22:57:01,http://bourbon.io
1885,thoughtbot,1688596,laptop,thoughtbot/laptop,False,1347,867,True,True,Shell,5706,5706,2011-05-01 18:18:44,2016-09-22 23:09:36,https://thoughtbot.com/open-source
1886,thoughtbot,1767517,cocaine,thoughtbot/cocaine,False,50,193,True,False,Ruby,719,719,2011-05-18 18:33:12,2016-09-13 10:26:48,https://robots.thoughtbot.com
1887,thoughtbot,2144417,kumade,thoughtbot/kumade,False,11,508,False,False,Ruby,143,143,2011-08-02 18:58:31,2015-12-02 21:11:17,https://rubygems.org/gems/kumade
1888,thoughtbot,2186813,backbone-support,thoughtbot/backbone-support,False,33,314,True,True,JavaScript,236,236,2011-08-10 18:36:19,2016-07-04 00:02:23,http://thoughtbot.com/community
1889,thoughtbot,4036260,trail-map,thoughtbot/trail-map,False,160,479,True,False,,1127,1127,2012-04-16 00:35:04,2016-09-20 17:28:01,https://robots.thoughtbot.com/trail-map
1890,thoughtbot,5200099,guides,thoughtbot/guides,False,912,1144,True,False,Ruby,5821,5821,2012-07-27 03:15:44,2016-09-23 04:59:11,https://robots.thoughtbot.com
1891,thoughtbot,5275559,neat,thoughtbot/neat,False,404,2149,True,True,CSS,3811,3811,2012-08-02 17:28:38,2016-09-22 14:51:38,http://neat.bourbon.io
1894,thoughtbot,6287880,liftoff,thoughtbot/liftoff,False,99,17740,True,False,Ruby,1451,1451,2012-10-19 00:58:18,2016-09-16 06:26:01,https://thoughtbot.com/open-source
1895,thoughtbot,6405017,griddler,thoughtbot/griddler,False,147,711,True,False,Ruby,1054,1054,2012-10-26 14:27:49,2016-09-22 19:04:50,http://griddler.io/
1896,thoughtbot,6905846,climate_control,thoughtbot/climate_control,False,8,312,True,True,Ruby,144,144,2012-11-28 16:56:21,2016-09-08 02:59:14,https://robots.thoughtbot.com
1898,thoughtbot,8143643,bitters,thoughtbot/bitters,False,159,5853,True,True,HTML,1236,1236,2013-02-11 18:24:43,2016-09-22 18:49:37,http://bitters.bourbon.io
1899,thoughtbot,9184567,vim-rspec,thoughtbot/vim-rspec,False,99,718,True,True,VimL,487,487,2013-04-03 01:51:45,2016-09-22 09:28:28,https://robots.thoughtbot.com
1901,thoughtbot,10021706,parity,thoughtbot/parity,False,31,148,True,False,Ruby,414,414,2013-05-13 00:30:12,2016-09-14 14:38:43,https://thoughtbot.com/open-source
1902,thoughtbot,10546051,rcm,thoughtbot/rcm,False,69,1510,True,True,Perl,1303,1303,2013-06-07 08:54:28,2016-09-22 23:46:24,https://thoughtbot.com/open-source
1905,thoughtbot,13873235,TBAnnotationClustering,thoughtbot/TBAnnotationClustering,False,126,2189,True,True,Objective-C,640,640,2013-10-25 22:08:49,2016-09-05 12:36:41,http://robots.thoughtbot.com/how-to-handle-large-amounts-of-data-on-maps/
1906,thoughtbot,14063942,gitsh,thoughtbot/gitsh,False,77,2052,True,True,Ruby,1606,1606,2013-11-02 09:33:38,2016-09-23 00:05:19,https://thoughtbot.com/tools
1907,thoughtbot,14597988,refills,thoughtbot/refills,False,176,124282,True,True,CSS,1498,1498,2013-11-21 19:53:47,2016-09-22 14:51:41,http://refills.bourbon.io
1908,thoughtbot,16422338,carnival,thoughtbot/carnival,False,34,896,True,True,Haskell,481,481,2014-01-31 22:14:32,2016-09-18 13:43:41,http://carnivalapp.io
1911,thoughtbot,23039777,pick,thoughtbot/pick,False,23,740,True,True,C,463,463,2014-08-17 12:13:39,2016-09-19 17:38:05,https://thoughtbot.com/tools
1912,thoughtbot,24349480,Argo,thoughtbot/Argo,False,170,1721,True,False,Swift,2595,2595,2014-09-22 23:37:03,2016-09-22 20:24:53,https://thoughtbot.com/open-source
1913,thoughtbot,25337433,proteus,thoughtbot/proteus,False,21,393,True,True,Ruby,271,271,2014-10-17 04:02:49,2016-09-15 04:56:52,http://thoughtbot.github.io/proteus
1915,thoughtbot,26327130,foundry,thoughtbot/foundry,False,15,726,True,True,CSS,225,225,2014-11-07 16:12:20,2016-09-13 01:03:09,http://thoughtbot.github.io/foundry
1916,thoughtbot,26702968,ember-cli-rails,thoughtbot/ember-cli-rails,False,154,974,True,True,Ruby,626,626,2014-11-16 03:54:03,2016-09-22 16:05:26,http://thoughtbot.github.io/ember-cli-rails/
1917,thoughtbot,26776574,poppins,thoughtbot/poppins,False,11,16759,True,True,Objective-C,102,102,2014-11-17 20:49:09,2016-09-15 08:32:06,http://poppins.life/
1919,thoughtbot,27887352,Tropos,thoughtbot/Tropos,False,190,1361,True,False,Objective-C,1336,1336,2014-12-11 19:16:06,2016-09-23 01:46:02,troposweather.com
1920,thoughtbot,28986245,Runes,thoughtbot/Runes,False,42,241,True,True,Swift,505,505,2015-01-08 21:09:23,2016-09-22 19:14:33,https://thoughtbot.com/open-source
1921,thoughtbot,29370487,til,thoughtbot/til,False,177,1457,False,False,,3305,3305,2015-01-16 22:21:28,2016-09-22 18:51:34,https://robots.thoughtbot.com
1922,thoughtbot,33739333,administrate,thoughtbot/administrate,False,357,1484,True,False,Ruby,2767,2767,2015-04-10 16:43:02,2016-09-22 22:57:05,http://administrate-prototype.herokuapp.com/admin
1926,thoughtbot,42458047,ex_machina,thoughtbot/ex_machina,False,43,230,True,True,Elixir,443,443,2015-09-14 15:40:28,2016-09-21 18:16:02,https://hex.pm/packages/ex_machina
1927,thoughtbot,45436531,bamboo,thoughtbot/bamboo,False,44,536,True,True,Elixir,375,375,2015-11-03 02:30:34,2016-09-23 04:29:49,https://hex.pm/packages/bamboo
1928,thoughtbot,46135872,Delta,thoughtbot/Delta,False,9,597,True,True,Swift,216,216,2015-11-13 17:08:51,2016-09-21 06:42:00,http://thoughtbot.github.io/Delta/
1929,thoughtbot,63989593,expandable-recycler-view,thoughtbot/expandable-recycler-view,False,13,134,True,True,Java,273,273,2016-07-22 23:32:30,2016-09-21 04:58:50,https://robots.thoughtbot.com/introducing-expandablerecyclerview
